graph_name,mean_fitness_value,std_fitness_value,best_fitness_value,graph_order,graph_size,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
san400-0-7-1.txt,6.1,0.316227766016838,7,400,55860,5378955,no,none,yes,0.7,True
san400-0-7-2.txt,6.7,0.4830458915396479,7,400,55860,16614442,no,none,yes,0.7,True
san400-0-7-3.txt,6.2,0.6324555320336761,8,400,55860,13926559,no,none,yes,0.7,True
sanr400-0-7.txt,8.0,0.0,8,400,55869,12163826,no,none,yes,0.700113,True
brock400-3.txt,8.0,0.0,8,400,59681,21124967,no,none,yes,0.747882,True
brock400-1.txt,7.0,0.0,7,400,59723,23808674,no,none,yes,0.748408,True
brock400-4.txt,6.0,0.0,6,400,59765,7450032,no,none,yes,0.748935,True
brock400-2.txt,7.3,0.9486832980505138,8,400,59786,17745000,no,none,yes,0.749198,True
p-hat700-1.txt,24.1,0.316227766016838,25,700,60999,10674265,no,none,yes,0.249332,False
p-hat500-2.txt,10.0,0.0,10,500,62946,25016727,no,none,yes,0.504577,True
MANN-a27.txt,4.0,0.0,4,378,70551,26214457,no,none,yes,0.990148,True
gen400-p0-9-55.txt,4.6,0.5163977794943222,5,400,71820,14316749,no,none,yes,0.9,True
gen400-p0-9-65.txt,4.1,0.31622776601683794,5,400,71820,17168125,no,none,yes,0.9,True
gen400-p0-9-75.txt,4.1,0.31622776601683794,5,400,71820,14429740,no,none,yes,0.9,True
san400-0-9-1.txt,4.0,0.0,4,400,71820,9758037,no,none,yes,0.9,True
p-hat500-3.txt,6.0,0.0,6,500,93800,32881144,no,none,yes,0.751904,True
johnson32-2-4.txt,6.0,0.0,6,496,107880,9984395,no,none,yes,0.878788,True
C500-9.txt,4.9,0.316227766016838,5,500,112332,12799761,no,none,yes,0.900457,True
p-hat700-2.txt,12.4,0.8432740427115678,14,700,121728,29928667,no,none,yes,0.49756,False
p-hat1000-1.txt,24.4,0.6992058987801011,26,1000,122253,52188758,no,none,yes,0.244751,False
p-hat700-3.txt,6.0,0.0,6,700,183010,24614330,no,none,yes,0.748048,True
brock800-3.txt,10.0,0.47140452079103157,11,800,207333,127172877,no,none,yes,0.648727,True
brock800-1.txt,10.0,0.0,10,800,207505,61469278,no,none,yes,0.649265,True
brock800-4.txt,10.0,0.0,10,800,207643,118250671,no,none,yes,0.649696,True
brock800-2.txt,10.0,0.0,10,800,208166,56102430,no,none,yes,0.651333,True
keller5.txt,4.0,0.0,4,776,225990,26940399,no,none,yes,0.751546,True
p-hat1000-2.txt,12.7,0.9486832980505139,14,1000,244799,90455783,no,none,yes,0.490088,False
san1000.txt,8.0,0.0,8,1000,250500,427372069,no,none,yes,0.501502,True
