graph_name,mean_fitness_value,std_fitness_value,best_fitness_value,graph_order,graph_size,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense,pli_vertex,pli_edge,pli_density,pli_TRD_number,pli_time_miliseconds,pli_status,gap_relative(%)
Tina_AskCal.txt,6.3,0.9486832980505135,7,11,25,297447,no,none,yes,0.454545,False,11,25,0.45455,4.0,5.0,OPTIMAL,75.0
Tina_AskCog.txt,4.8,0.4216370213557838,5,11,27,290434,no,none,yes,0.490909,False,11,27,0.49091,4.0,6.0,OPTIMAL,25.0
GD01_b.txt,13.1,0.7378647873726218,14,18,26,671807,no,none,yes,0.169935,False,18,26,0.16993,12.0,103.0,OPTIMAL,16.666666666666664
LFAT5.txt,12.0,0.0,12,14,16,687459,no,none,yes,0.175824,False,14,16,0.17582,12.0,27.0,OPTIMAL,0.0
Tina_DisCal.txt,5.1,0.8755950357709132,6,11,32,365207,no,none,yes,0.581818,True,11,32,0.58182,4.0,5.0,OPTIMAL,50.0
Tina_DisCog.txt,4.5,0.8498365855987974,6,11,36,347665,no,none,yes,0.654545,True,11,36,0.65455,4.0,6.0,OPTIMAL,50.0
Stranke94.txt,3.0,0.0,3,10,45,302541,no,none,yes,1.0,True,10,45,1.0,3.0,16.0,OPTIMAL,0.0
GD98_a.txt,18.0,0.0,18,38,46,1205098,no,none,yes,0.0654339,False,38,46,0.06543,18.0,43.0,OPTIMAL,0.0
LF10.txt,11.0,0.0,11,18,32,702589,no,none,yes,0.20915,False,18,32,0.20915,11.0,87.0,OPTIMAL,0.0
Ragusa18.txt,10.0,0.0,10,23,51,604206,no,none,yes,0.201581,False,23,51,0.20158,10.0,16.0,OPTIMAL,0.0
GD95_a.txt,25.5,1.1785113019775797,27,36,56,1415389,no,none,yes,0.0888889,False,36,56,0.08889,24.0,266.0,OPTIMAL,12.5
GD02_a.txt,5.3,0.9486832980505138,6,23,59,676793,no,none,yes,0.233202,False,23,59,0.2332,4.0,7.0,OPTIMAL,50.0
Ragusa16.txt,12.0,0.0,12,24,58,603404,no,none,yes,0.210145,False,24,58,0.21014,12.0,16.0,OPTIMAL,0.0
Trefethen_20b.txt,8.5,0.5270462766947299,9,19,64,562397,no,none,yes,0.374269,False,19,64,0.37427,7.0,313.0,OPTIMAL,28.57142857142857
Hamrle1.txt,14.4,1.5055453054181616,17,32,90,1049504,no,none,yes,0.181452,False,32,90,0.18145,12.0,318.0,OPTIMAL,41.66666666666667
GD95_b.txt,30.0,0.0,30,70,95,2092272,no,none,yes,0.0393375,False,70,95,0.03934,30.0,83.0,OPTIMAL,0.0
GlossGT.txt,34.5,0.7071067811865478,36,67,118,535838,no,none,yes,0.0533695,False,67,118,0.05337,33.0,118.0,OPTIMAL,9.090909090909092
GD99_c.txt,80.1,0.3162277660168395,81,105,120,3292840,no,none,yes,0.021978,False,105,120,0.02198,78.0,389.0,OPTIMAL,3.8461538461538463
Sandi_authors.txt,42.5,0.5270462766947294,43,86,124,2732867,no,none,yes,0.0339261,False,86,124,0.03393,42.0,158.0,OPTIMAL,2.380952380952381
GD96_c.txt,39.3,0.4830458915396477,40,65,125,2157026,no,none,yes,0.0600962,False,65,125,0.0601,37.0,16743.0,OPTIMAL,8.108108108108109
GD99_b.txt,37.1,1.9692073983655904,41,64,125,1989087,no,none,yes,0.062004,False,64,125,0.062,32.0,3798.0,OPTIMAL,28.125
GD97_b.txt,13.0,0.0,13,46,132,1303974,no,none,yes,0.127536,False,46,132,0.12754,13.0,51.0,OPTIMAL,0.0
GD98_b.txt,87.0,0.0,87,121,132,3715845,no,none,yes,0.0181818,False,121,132,0.01818,87.0,98.0,OPTIMAL,0.0
GD01_c.txt,11.7,0.4830458915396483,12,33,135,1050378,no,none,yes,0.255682,False,33,135,0.25568,11.0,130.0,OPTIMAL,9.090909090909092
GD95_c.txt,24.0,1.1547005383792524,26,62,144,2190042,no,none,yes,0.0761502,False,62,144,0.07615,23.0,129.0,OPTIMAL,13.043478260869565
GD97_a.txt,50.2,0.9189365834726824,51,84,166,2837577,no,none,yes,0.047619,False,84,166,0.04762,46.0,300194.0,BEST FOUND,10.869565217391305
GD98_c.txt,82.9,0.9944289260117548,84,112,168,3787108,no,none,yes,0.027027,False,112,168,0.02703,79.0,301069.0,BEST FOUND,6.329113924050633
GD06_theory.txt,20.0,0.0,20,101,190,2870344,no,none,yes,0.0376238,False,101,190,0.03762,20.0,912.0,OPTIMAL,0.0
GD96_b.txt,34.0,0.0,34,111,193,3320395,no,none,yes,0.0316134,False,111,193,0.03161,34.0,1715.0,OPTIMAL,0.0
GD96_d.txt,114.0,0.0,114,180,228,5681580,no,none,yes,0.0141527,False,180,228,0.01415,114.0,96.0,OPTIMAL,0.0
GD02_b.txt,33.3,1.4944341180973262,35,80,232,2409573,no,none,yes,0.0734177,False,80,232,0.07342,31.0,2794.0,OPTIMAL,12.903225806451612
GD00_a.txt,242.3,0.4830458915396479,243,352,384,12321105,no,none,yes,0.00621601,False,352,384,0.00622,242.0,309.0,OPTIMAL,0.4132231404958678
GD97_c.txt,82.1,0.3162277660168389,83,452,460,3678099,no,none,yes,0.00451308,False,452,460,0.00451,82.0,304.0,OPTIMAL,1.2195121951219512
08blocks.txt,24.0,0.0,24,300,576,9631666,yes,h2,yes,0.0128428,False,300,576,0.01284,24.0,81.0,OPTIMAL,0.0
CAG_mat72.txt,11.0,0.0,11,72,678,2254294,no,none,yes,0.265258,False,72,678,0.26526,10.0,112.0,OPTIMAL,10.0
S10PI_n.txt,647.8,1.2292725943057443,649,682,689,37071696,no,none,yes,0.002967,False,682,689,0.00297,642.0,300643.0,BEST FOUND,1.0903426791277258
SmallW.txt,19.6,0.8432740427115679,20,233,994,7333023,no,none,yes,0.0367767,False,233,994,0.03678,18.0,109.0,OPTIMAL,11.11111111111111
GD00_c.txt,371.9,1.370320319406307,374,638,1020,6417703,no,none,yes,0.00501961,False,638,1020,0.00502,361.0,1194.0,OPTIMAL,3.6011080332409975
494_bus.txt,367.7,1.76698110409315,370,494,586,23776241,no,none,yes,0.00481231,False,494,586,0.00481,349.0,2612.0,OPTIMAL,6.017191977077363
Trefethen_150.txt,39.6,1.264911064067351,42,150,945,4933570,no,none,yes,0.0845638,False,150,945,0.08456,34.0,300335.0,BEST FOUND,23.52941176470588
