graph_name,mean_fitness_value,std_fitness_value,best_fitness_value,graph_order,graph_size,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
san400-0-7-3.txt,6.4,0.8432740427115678,8,400,55860,11347145,no,none,yes,0.7,True
sanr400-0-7.txt,8.0,0.0,8,400,55869,8916289,no,none,yes,0.700113,True
brock400-3.txt,7.8,0.6324555320336759,8,400,59681,12667108,no,none,yes,0.747882,True
brock400-1.txt,7.0,0.0,7,400,59723,14970721,no,none,yes,0.748408,True
brock400-4.txt,6.0,0.0,6,400,59765,4213419,no,none,yes,0.748935,True
brock400-2.txt,7.3,0.9486832980505138,8,400,59786,12720702,no,none,yes,0.749198,True
p-hat700-1.txt,24.6,0.9660917830792961,26,700,60999,10344658,no,none,yes,0.249332,False
p-hat500-2.txt,10.0,0.0,10,500,62946,13855235,no,none,yes,0.504577,True
MANN-a27.txt,4.0,0.0,4,378,70551,12432513,no,none,yes,0.990148,True
gen400-p0-9-55.txt,4.8,0.4216370213557839,5,400,71820,8039690,no,none,yes,0.9,True
gen400-p0-9-65.txt,4.0,0.0,4,400,71820,3135936,no,none,yes,0.9,True
gen400-p0-9-75.txt,4.1,0.31622776601683794,5,400,71820,8390976,no,none,yes,0.9,True
san400-0-9-1.txt,4.0,0.0,4,400,71820,1741486,no,none,yes,0.9,True
p-hat500-3.txt,6.0,0.0,6,500,93800,17536773,no,none,yes,0.751904,True
johnson32-2-4.txt,6.0,0.0,6,496,107880,4528189,no,none,yes,0.878788,True
C500-9.txt,4.9,0.316227766016838,5,500,112332,4105068,no,none,yes,0.900457,True
p-hat700-2.txt,12.6,0.9660917830792959,14,700,121728,12049791,no,none,yes,0.49756,False
p-hat1000-1.txt,24.5,0.8498365855987975,26,1000,122253,17957741,no,none,yes,0.244751,False
p-hat700-3.txt,6.0,0.0,6,700,183010,13298403,no,none,yes,0.748048,True
brock800-3.txt,9.8,0.4216370213557839,10,800,207333,55808883,no,none,yes,0.648727,True
brock800-1.txt,10.0,0.0,10,800,207505,31457246,no,none,yes,0.649265,True
brock800-4.txt,10.0,0.0,10,800,207643,67605505,no,none,yes,0.649696,True
brock800-2.txt,10.0,0.0,10,800,208166,44592048,no,none,yes,0.651333,True
keller5.txt,4.0,0.0,4,776,225990,13065765,no,none,yes,0.751546,True
p-hat1000-2.txt,12.8,1.0327955589886444,14,1000,244799,24272817,no,none,yes,0.490088,False
san1000.txt,8.0,0.0,8,1000,250500,246868392,no,none,yes,0.501502,True
